timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734422678779,955,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-58,text,true,,4990,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,954,0,716
1734422674503,230,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,,true,,3668,659,30,100,null,0,5011,0
1734422679514,230,02_02_Click On Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,text,true,,3668,659,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,230,0,0
1734422672696,918,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-39,,true,,4987,603,61,100,null,0,6251,689
1734422678947,918,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-39,text,true,,4987,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,918,0,689
1734422677631,219,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-5,,true,,4081,948,61,100,null,0,2061,0
1734422679692,219,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-5,text,true,,4081,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,219,0,0
1734422677680,227,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-24,,true,,3441,948,61,100,null,0,2039,0
1734422679719,227,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-24,text,true,,3441,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,227,0,0
1734422674758,231,02_03_Click on Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,,true,,3837,687,30,100,null,0,5101,0
1734422679859,231,02_03_Click on Product Id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,text,true,,3837,687,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,231,0,0
1734422677835,238,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-43,,true,,3445,952,61,100,null,0,2038,0
1734422679873,238,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-43,text,true,,3445,952,61,100,https://petstore.octoperf.com/actions/Catalog.action,238,0,0
1734422675916,243,03_06_ Click on Add to Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,,true,,4870,690,8,100,null,0,4009,0
1734422679925,243,03_06_ Click on Add to Cart,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,text,true,,4870,690,8,100,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-20,242,0,0
1734422673105,961,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-19,,true,,4990,603,61,100,null,0,6161,720
1734422679266,961,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-19,text,true,,4990,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,960,0,720
1734422675039,241,02_04_Click on Item Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,,true,,3794,680,30,100,null,0,5042,0
1734422680081,241,02_04_Click on Item Id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,text,true,,3794,680,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,241,0,0
1734422673213,954,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-38,,true,,4987,603,61,100,null,0,6167,715
1734422679380,954,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-38,text,true,,4987,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,954,0,715
1734422678139,228,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-4,,true,,3441,948,61,100,null,0,2053,0
1734422680192,228,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-4,text,true,,3441,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,227,0,0
1734422673277,917,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-57,,true,,4986,603,61,100,null,0,6243,689
1734422679520,917,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-57,text,true,,4986,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,917,0,689
1734422661528,916,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-12,,true,,5664,550,30,100,null,0,18059,688
1734422679586,916,02_01_Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-12,text,true,,5664,550,30,100,https://petstore.octoperf.com/actions/Catalog.action,916,0,688
1734422678255,236,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-23,,true,,3445,952,61,100,null,0,2022,0
1734422680276,236,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-23,text,true,,3445,952,61,100,https://petstore.octoperf.com/actions/Catalog.action,236,0,0
1734422673512,916,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-18,,true,,4987,603,61,100,null,0,6157,687
1734422679669,916,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-18,text,true,,4987,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,916,0,687
1734422680168,475,03_07_ Click on Sign Out,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,,true,,5278,1323,8,100,null,0,2,0
1734422680169,475,03_07_ Click on Sign Out,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,text,true,,5278,1323,8,100,https://petstore.octoperf.com/actions/Catalog.action,235,0,0
1734422680169,235,03_07_ Click on Sign Out-0,302,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,,true,,230,666,8,100,https://petstore.octoperf.com/actions/Account.action?signoff=,235,0,0
1734422680405,239,03_07_ Click on Sign Out-1,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,text,true,,5048,657,8,100,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422678367,227,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-42,,true,,3442,949,61,100,null,0,2086,0
1734422680452,227,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-42,text,true,,3442,949,61,100,https://petstore.octoperf.com/actions/Catalog.action,227,0,0
1734422673707,916,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-56,,true,,4986,603,61,100,null,0,6181,688
1734422679888,916,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-56,text,true,,4986,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,916,0,688
1734422678595,227,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-61,,true,,3441,948,61,100,null,0,2027,0
1734422680622,227,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-61,text,true,,3441,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,227,0,0
1734422673697,956,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-37,,true,,4986,603,61,100,null,0,6233,717
1734422679930,956,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-37,text,true,,4986,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,956,0,717
1734422675558,238,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,,true,,3662,655,30,100,null,0,5100,0
1734422680658,238,02_02_Click On Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,text,true,,3662,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,238,0,0
1734422675689,231,02_03_Click on Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,,true,,4135,687,30,100,null,0,5008,0
1734422680697,231,02_03_Click on Product Id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,text,true,,4135,687,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,231,0,0
1734422678706,237,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-3,,true,,3445,952,61,100,null,0,2025,0
1734422680731,237,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-3,text,true,,3445,952,61,100,https://petstore.octoperf.com/actions/Catalog.action,237,0,0
1734422678790,228,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-22,,true,,4081,948,61,100,null,0,2012,0
1734422680802,228,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-22,text,true,,4081,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,228,0,0
1734422673993,918,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-17,,true,,4986,603,61,100,null,0,6164,688
1734422680157,918,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-17,text,true,,4986,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,917,0,688
1734422678867,239,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-41,,true,,3441,948,61,100,null,0,2045,0
1734422680912,239,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-41,text,true,,3441,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422674092,915,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-36,,true,,4990,603,61,100,null,0,6208,686
1734422680300,915,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-36,text,true,,4990,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,914,0,686
1734422678973,217,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-60,,true,,3445,952,61,100,null,0,2058,0
1734422681031,217,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-60,text,true,,3445,952,61,100,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1734422676035,220,02_04_Click on Item Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,,true,,3819,681,30,100,null,0,5016,0
1734422681051,220,02_04_Click on Item Id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,text,true,,3819,681,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-24,220,0,0
1734422679136,238,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-2,,true,,4081,948,61,100,null,0,2044,0
1734422681180,238,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-2,text,true,,4081,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,238,0,0
1734422674321,954,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-55,,true,,4987,603,61,100,null,0,6179,715
1734422680500,954,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-55,text,true,,4987,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,953,0,715
1734422662528,953,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-11,,true,,5664,550,30,100,null,0,18050,715
1734422680577,953,02_01_Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-11,text,true,,5664,550,30,100,https://petstore.octoperf.com/actions/Catalog.action,953,0,715
1734422680646,913,03_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,,true,,4973,603,8,100,null,0,1,684
1734422680647,913,03_01_Open Url,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,text,true,,4973,603,8,100,https://petstore.octoperf.com/actions/Catalog.action,912,0,684
1734422679264,243,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-21,,true,,3441,948,61,100,null,0,2102,0
1734422681366,243,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-21,text,true,,3441,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,243,0,0
1734422674496,918,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-35,,true,,4990,603,61,100,null,0,6230,688
1734422680726,918,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-35,text,true,,4990,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,917,0,688
1734422679356,238,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-40,,true,,3445,952,61,100,null,0,2081,0
1734422679400,239,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-59,,true,,4081,948,61,100,null,0,2036,0
1734422681437,238,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-40,text,true,,3445,952,61,100,https://petstore.octoperf.com/actions/Catalog.action,238,0,0
1734422681436,239,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-59,text,true,,4081,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422674625,916,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-16,,true,,4986,603,61,100,null,0,6188,688
1734422680813,916,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-16,text,true,,4986,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,916,0,688
1734422676515,242,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-16,,true,,4212,655,30,100,null,0,5007,0
1734422681521,242,02_02_Click On Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-16,text,true,,4212,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,242,0,0
1734422674679,916,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-54,,true,,4986,603,61,100,null,0,6174,687
1734422680852,916,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-54,text,true,,4986,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,916,0,687
1734422679666,240,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-20,,true,,3442,949,61,100,null,0,2011,0
1734422681677,240,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-20,text,true,,3442,949,61,100,https://petstore.octoperf.com/actions/Catalog.action,240,0,0
1734422679656,243,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-1,,true,,3445,952,61,100,null,0,2040,0
1734422681696,243,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-1,text,true,,3445,952,61,100,https://petstore.octoperf.com/actions/Catalog.action,243,0,0
1734422679734,240,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-58,,true,,4081,948,61,100,null,0,2084,0
1734422681817,240,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-58,text,true,,4081,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,240,0,0
1734422676745,232,02_03_Click on Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,,true,,4120,688,30,100,null,0,5084,0
1734422681829,232,02_03_Click on Product Id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,text,true,,4120,688,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,232,0,0
1734422675020,921,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-15,,true,,4986,603,61,100,null,0,6183,692
1734422681203,921,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-15,text,true,,4986,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,921,0,692
1734422679865,229,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-39,,true,,3441,948,61,100,null,0,2081,0
1734422681946,229,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-39,text,true,,3441,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,229,0,0
1734422677855,237,03_02_ Click on Sign In,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-6,,true,,4095,681,8,100,null,0,4092,0
1734422681946,237,03_02_ Click on Sign In,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-6,text,true,,4095,681,8,100,https://petstore.octoperf.com/actions/Account.action;jsessionid=2009B596C16B812EC3E0E150DC1A0290?signonForm=,237,0,0
1734422677721,454,"04_03_Enter User name and password, Click on Login",200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 4-Checkout -jp@gc - Ultimate Thread Group 4-1,,true,,5431,1797,1,100,null,0,4011,0
1734422681731,454,"04_03_Enter User name and password, Click on Login",200,,Scenario 4-Checkout -jp@gc - Ultimate Thread Group 4-1,text,true,,5431,1797,1,100,https://petstore.octoperf.com/actions/Catalog.action,226,0,0
1734422681731,226,"04_03_Enter User name and password, Click on Login-0",302,,Scenario 4-Checkout -jp@gc - Ultimate Thread Group 4-1,,true,,230,1028,1,100,https://petstore.octoperf.com/actions/Account.action,226,0,0
1734422681958,227,"04_03_Enter User name and password, Click on Login-1",200,,Scenario 4-Checkout -jp@gc - Ultimate Thread Group 4-1,text,true,,5201,769,1,100,https://petstore.octoperf.com/actions/Catalog.action,227,0,0
1734422675040,956,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-34,,true,,4986,603,61,100,null,0,6200,718
1734422681240,956,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-34,text,true,,4986,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,956,0,718
1734422675122,962,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-53,,true,,4990,603,61,100,null,0,6245,722
1734422681367,962,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-53,text,true,,4990,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,961,0,722
1734422677086,241,02_04_Click on Item Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,,true,,3802,681,30,100,null,0,5015,0
1734422682101,241,02_04_Click on Item Id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,text,true,,3802,681,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-13,241,0,0
1734422677782,477,03_03_ Key in User name and password in Login,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-1,,true,,5431,1797,8,100,null,0,4098,0
1734422681879,477,03_03_ Key in User name and password in Login,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-1,text,true,,5431,1797,8,100,https://petstore.octoperf.com/actions/Catalog.action,238,0,0
1734422681879,238,03_03_ Key in User name and password in Login-0,302,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-1,,true,,230,1028,8,100,https://petstore.octoperf.com/actions/Account.action,238,0,0
1734422682117,239,03_03_ Key in User name and password in Login-1,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-1,text,true,,5201,769,8,100,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422682186,227,04_04_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 4-Checkout -jp@gc - Ultimate Thread Group 4-1,,true,,3858,655,1,100,null,0,1,0
1734422682186,227,04_04_Click on Category,200,,Scenario 4-Checkout -jp@gc - Ultimate Thread Group 4-1,text,true,,3858,655,1,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,227,0,0
1734422663528,922,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-10,,true,,5664,550,30,100,null,0,18046,693
1734422681574,922,02_01_Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-10,text,true,,5664,550,30,100,https://petstore.octoperf.com/actions/Catalog.action,922,0,693
1734422680227,238,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-19,,true,,4081,948,61,100,null,0,2059,0
1734422682286,238,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-19,text,true,,4081,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,238,0,0
1734422680335,239,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-38,,true,,3441,948,61,100,null,0,2044,0
1734422682379,239,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-38,text,true,,3441,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422675550,914,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-33,,true,,4990,603,61,100,null,0,6198,686
1734422681748,914,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-33,text,true,,4990,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,914,0,686
1734422680437,228,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-57,,true,,3445,952,61,100,null,0,2070,0
1734422682507,228,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-57,text,true,,3445,952,61,100,https://petstore.octoperf.com/actions/Catalog.action,228,0,0
1734422675556,953,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-14,,true,,4986,603,61,100,null,0,6233,714
1734422681789,953,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-14,text,true,,4986,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,953,0,714
1734422678296,438,03_03_ Key in User name and password in Login,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,,true,,5431,1797,8,100,null,0,4057,0
1734422682352,438,03_03_ Key in User name and password in Login,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,text,true,,5431,1797,8,100,https://petstore.octoperf.com/actions/Catalog.action,218,0,0
1734422682352,218,03_03_ Key in User name and password in Login-0,302,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,,true,,230,1028,8,100,https://petstore.octoperf.com/actions/Account.action,218,0,0
1734422682569,221,03_03_ Key in User name and password in Login-1,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,text,true,,5201,769,8,100,https://petstore.octoperf.com/actions/Catalog.action,221,0,0
1734422677541,238,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,,true,,3928,655,30,100,null,0,5014,0
1734422682554,238,02_02_Click On Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,text,true,,3928,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,238,0,0
1734422678531,228,03_04_ Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-2,,true,,3862,656,8,100,null,0,4038,0
1734422682568,228,03_04_ Click on Category,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-2,text,true,,3862,656,8,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,228,0,0
1734422680585,227,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-18,,true,,4081,948,61,100,null,0,2048,0
1734422682631,227,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-18,text,true,,4081,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,227,0,0
1734422675725,956,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-52,,true,,4987,603,61,100,null,0,6188,719
1734422681913,956,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-52,text,true,,4987,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,956,0,719
1734422680804,230,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-56,,true,,3441,948,61,100,null,0,2068,0
1734422682871,230,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-56,text,true,,3441,948,61,100,https://petstore.octoperf.com/actions/Catalog.action,230,0,0
1734422675992,958,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-13,,true,,4990,603,61,100,null,0,6196,718
1734422682188,958,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-13,text,true,,4990,603,61,100,https://petstore.octoperf.com/actions/Catalog.action,957,0,718
1734422677885,242,02_03_Click on Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,,true,,4126,687,30,100,null,0,5026,0
